pokemon,move,TM
LAPRAS,ICE_BEAM,ICE_BEAM
LAPRAS,ICE_BEAM,ICE_BEAM
LAPRAS,IRON_HEAD,IRON_HEAD
LAPRAS,PSYCHIC_M,PSYCHIC_M
LAPRAS,RAIN_DANCE,RAIN_DANCE
LAPRAS,RAIN_DANCE,RAIN_DANCE
LAPRAS,RETURN,RETURN
LAPRAS,SHOCK_WAVE,SHOCK_WAVE
LAPRAS,SLEEP_TALK,SLEEP_TALK
LAPRAS,STRENGTH,STRENGTH
LAPRAS,SUBSTITUTE,SUBSTITUTE
LAPRAS,SURF,SURF
LAPRAS,SURF,SURF
LAPRAS,THUNDER,THUNDER
LAPRAS,THUNDERBOLT,THUNDERBOLT
LAPRAS,TOXIC,TOXIC
LAPRAS,WATER_PULSE,WATER_PULSE
LAPRAS,WATER_PULSE,WATER_PULSE
LAPRAS,WATERFALL,WATERFALL
LAPRAS,WHIRLPOOL,WHIRLPOOL
LAPRAS,ZEN_HEADBUTT,ZEN_HEADBUTT
LARVITAR,BITE,BITE
LARVITAR,BODY_SLAM,BODY_SLAM
LARVITAR,DARK_PULSE,DARK_PULSE
LARVITAR,DARK_PULSE,DARK_PULSE
LARVITAR,DIG,DIG
LARVITAR,EARTHQUAKE,EARTHQUAKE
LARVITAR,EARTHQUAKE,EARTHQUAKE
LARVITAR,HEADBUTT,HEADBUTT
LARVITAR,HIDDEN_POWER,HIDDEN_POWER
LARVITAR,HYPER_BEAM,HYPER_BEAM
LARVITAR,HYPER_BEAM,HYPER_BEAM
LARVITAR,IRON_HEAD,IRON_HEAD
LARVITAR,RAIN_DANCE,RAIN_DANCE
LARVITAR,RETURN,RETURN
LARVITAR,ROCK_SLIDE,ROCK_SLIDE
LARVITAR,ROCK_SLIDE,ROCK_SLIDE
LARVITAR,SANDSTORM,SANDSTORM
LARVITAR,SANDSTORM,SANDSTORM
LARVITAR,SLEEP_TALK,SLEEP_TALK
LARVITAR,SUBSTITUTE,SUBSTITUTE
LARVITAR,SUNNY_DAY,SUNNY_DAY
LARVITAR,TOXIC,TOXIC
LEAFEON,BITE,BITE
LEAFEON,BODY_SLAM,BODY_SLAM
LEAFEON,DIG,DIG
LEAFEON,DOUBLE_EDGE,DOUBLE_EDGE
LEAFEON,ENERGY_BALL,ENERGY_BALL
LEAFEON,FLASH,FLASH
LEAFEON,GIGA_DRAIN,GIGA_DRAIN
LEAFEON,GIGA_DRAIN,GIGA_DRAIN
LEAFEON,GIGA_IMPACT,GIGA_IMPACT
LEAFEON,HIDDEN_POWER,HIDDEN_POWER
LEAFEON,HYPER_BEAM,HYPER_BEAM
LEAFEON,HYPER_VOICE,HYPER_VOICE
LEAFEON,RAIN_DANCE,RAIN_DANCE
LEAFEON,RETURN,RETURN
LEAFEON,SHADOW_BALL,SHADOW_BALL
LEAFEON,SLEEP_TALK,SLEEP_TALK
LEAFEON,STRENGTH,STRENGTH
LEAFEON,SUBSTITUTE,SUBSTITUTE
LEAFEON,SUNNY_DAY,SUNNY_DAY
LEAFEON,SUNNY_DAY,SUNNY_DAY
LEAFEON,SWIFT,SWIFT
LEAFEON,SWIFT,SWIFT
LEAFEON,TOXIC,TOXIC
LIEPARD,CUT,CUT
LIEPARD,DARK_PULSE,DARK_PULSE
LIEPARD,GIGA_IMPACT,GIGA_IMPACT
LIEPARD,HIDDEN_POWER,HIDDEN_POWER
LIEPARD,HYPER_BEAM,HYPER_BEAM
LIEPARD,HYPER_VOICE,HYPER_VOICE
LIEPARD,NIGHT_SLASH,NIGHT_SLASH
LIEPARD,PLAY_ROUGH,PLAY_ROUGH
LIEPARD,PLAY_ROUGH,PLAY_ROUGH
LIEPARD,RAIN_DANCE,RAIN_DANCE
LIEPARD,RETURN,RETURN
LIEPARD,SHADOW_BALL,SHADOW_BALL
LIEPARD,SLEEP_TALK,SLEEP_TALK
LIEPARD,SUBSTITUTE,SUBSTITUTE
LIEPARD,SUNNY_DAY,SUNNY_DAY
LIEPARD,SWIFT,SWIFT
LIEPARD,TOXIC,TOXIC
LIEPARD,ZEN_HEADBUTT,ZEN_HEADBUTT
LILLIPUP,BITE,BITE
LILLIPUP,DIG,DIG
LILLIPUP,GIGA_IMPACT,GIGA_IMPACT
LILLIPUP,GIGA_IMPACT,GIGA_IMPACT
LILLIPUP,HIDDEN_POWER,HIDDEN_POWER
LILLIPUP,HYPER_VOICE,HYPER_VOICE
LILLIPUP,PLAY_ROUGH,PLAY_ROUGH
LILLIPUP,PLAY_ROUGH,PLAY_ROUGH
LILLIPUP,RAIN_DANCE,RAIN_DANCE
LILLIPUP,RETURN,RETURN
LILLIPUP,SHADOW_BALL,SHADOW_BALL
LILLIPUP,SLEEP_TALK,SLEEP_TALK
LILLIPUP,SUBSTITUTE,SUBSTITUTE
LILLIPUP,SUNNY_DAY,SUNNY_DAY
LILLIPUP,THUNDERBOLT,THUNDERBOLT
LILLIPUP,TOXIC,TOXIC
LINOONE,BLIZZARD,BLIZZARD
LINOONE,BODY_SLAM,BODY_SLAM
LINOONE,CUT,CUT
LINOONE,DIG,DIG
LINOONE,DOUBLE_EDGE,DOUBLE_EDGE
LINOONE,GIGA_IMPACT,GIGA_IMPACT
LINOONE,HEADBUTT,HEADBUTT
LINOONE,HIDDEN_POWER,HIDDEN_POWER
LINOONE,HYPER_BEAM,HYPER_BEAM
LINOONE,HYPER_VOICE,HYPER_VOICE
LINOONE,ICE_BEAM,ICE_BEAM
LINOONE,PLAY_ROUGH,PLAY_ROUGH
LINOONE,PLAY_ROUGH,PLAY_ROUGH
LINOONE,RAIN_DANCE,RAIN_DANCE
LINOONE,RETURN,RETURN
LINOONE,SHADOW_BALL,SHADOW_BALL
LINOONE,SHOCK_WAVE,SHOCK_WAVE
LINOONE,SLEEP_TALK,SLEEP_TALK
LINOONE,STRENGTH,STRENGTH
LINOONE,SUBSTITUTE,SUBSTITUTE
LINOONE,SUNNY_DAY,SUNNY_DAY
LINOONE,SURF,SURF
LINOONE,SWIFT,SWIFT
LINOONE,THUNDER,THUNDER
LINOONE,THUNDERBOLT,THUNDERBOLT
LINOONE,TOXIC,TOXIC
LINOONE,WATER_PULSE,WATER_PULSE
LINOONE,WHIRLPOOL,WHIRLPOOL
LITLEO,DARK_PULSE,DARK_PULSE
LITLEO,DIG,DIG
LITLEO,FIRE_BLAST,FIRE_BLAST
LITLEO,FIRE_BLAST,FIRE_BLAST
LITLEO,FLAMETHROWER,FLAMETHROWER
LITLEO,FLAMETHROWER,FLAMETHROWER
LITLEO,HEADBUTT,HEADBUTT
LITLEO,HIDDEN_POWER,HIDDEN_POWER
LITLEO,HYPER_VOICE,HYPER_VOICE
LITLEO,RAIN_DANCE,RAIN_DANCE
LITLEO,RETURN,RETURN
LITLEO,SLEEP_TALK,SLEEP_TALK
LITLEO,STRENGTH,STRENGTH
LITLEO,SUBSTITUTE,SUBSTITUTE
LITLEO,SUNNY_DAY,SUNNY_DAY
LITLEO,TOXIC,TOXIC
LITWICK,CALM_MIND,CALM_MIND
LITWICK,DARK_PULSE,DARK_PULSE
LITWICK,ENERGY_BALL,ENERGY_BALL
LITWICK,FIRE_BLAST,FIRE_BLAST
LITWICK,FIRE_BLAST,FIRE_BLAST
LITWICK,FLAMETHROWER,FLAMETHROWER
LITWICK,FLAMETHROWER,FLAMETHROWER
LITWICK,FLASH,FLASH
LITWICK,HIDDEN_POWER,HIDDEN_POWER
LITWICK,OMINOUS_WIND,OMINOUS_WIND
LITWICK,PSYCHIC_M,PSYCHIC_M
LITWICK,RETURN,RETURN
LITWICK,SHADOW_BALL,SHADOW_BALL
LITWICK,SHADOW_BALL,SHADOW_BALL
LITWICK,SLEEP_TALK,SLEEP_TALK
LITWICK,SUBSTITUTE,SUBSTITUTE
LITWICK,SUNNY_DAY,SUNNY_DAY
LITWICK,TOXIC,TOXIC
LOMBRE,BLIZZARD,BLIZZARD
LOMBRE,BODY_SLAM,BODY_SLAM
LOMBRE,ENERGY_BALL,ENERGY_BALL
LOMBRE,ENERGY_BALL,ENERGY_BALL
LOMBRE,FIRE_PUNCH,FIRE_PUNCH
LOMBRE,FLASH,FLASH
LOMBRE,GIGA_DRAIN,GIGA_DRAIN
LOMBRE,GIGA_DRAIN,GIGA_DRAIN
LOMBRE,HAIL,HAIL
LOMBRE,HIDDEN_POWER,HIDDEN_POWER
LOMBRE,HYDRO_PUMP,HYDRO_PUMP
LOMBRE,HYDRO_PUMP,HYDRO_PUMP
LOMBRE,HYPER_VOICE,HYPER_VOICE
LOMBRE,HYPER_VOICE,HYPER_VOICE
LOMBRE,ICE_BEAM,ICE_BEAM
LOMBRE,ICE_PUNCH,ICE_PUNCH
LOMBRE,RAIN_DANCE,RAIN_DANCE
LOMBRE,RAIN_DANCE,RAIN_DANCE
LOMBRE,RETURN,RETURN
LOMBRE,SLEEP_TALK,SLEEP_TALK
LOMBRE,STRENGTH,STRENGTH
LOMBRE,SUBSTITUTE,SUBSTITUTE
LOMBRE,SUNNY_DAY,SUNNY_DAY
LOMBRE,SURF,SURF
LOMBRE,TOXIC,TOXIC
LOMBRE,WATER_PULSE,WATER_PULSE
LOMBRE,WATERFALL,WATERFALL
LOMBRE,WHIRLPOOL,WHIRLPOOL
LOMBRE,ZEN_HEADBUTT,ZEN_HEADBUTT
LOMBRE,ZEN_HEADBUTT,ZEN_HEADBUTT
LOTAD,BLIZZARD,BLIZZARD
LOTAD,BODY_SLAM,BODY_SLAM
LOTAD,ENERGY_BALL,ENERGY_BALL
LOTAD,ENERGY_BALL,ENERGY_BALL
LOTAD,FLASH,FLASH
LOTAD,GIGA_DRAIN,GIGA_DRAIN
LOTAD,GIGA_DRAIN,GIGA_DRAIN
LOTAD,HAIL,HAIL
LOTAD,HIDDEN_POWER,HIDDEN_POWER
LOTAD,HIDDEN_POWER,HIDDEN_POWER
LOTAD,ICE_BEAM,ICE_BEAM
LOTAD,RAIN_DANCE,RAIN_DANCE
LOTAD,RAIN_DANCE,RAIN_DANCE
LOTAD,RETURN,RETURN
LOTAD,SLEEP_TALK,SLEEP_TALK
LOTAD,SUBSTITUTE,SUBSTITUTE
LOTAD,SUNNY_DAY,SUNNY_DAY
LOTAD,SURF,SURF
LOTAD,TOXIC,TOXIC
LOTAD,WATER_PULSE,WATER_PULSE
LOTAD,WHIRLPOOL,WHIRLPOOL
LOTAD,ZEN_HEADBUTT,ZEN_HEADBUTT
LOTAD,ZEN_HEADBUTT,ZEN_HEADBUTT
LUDICOLO,BLIZZARD,BLIZZARD
LUDICOLO,BODY_SLAM,BODY_SLAM
LUDICOLO,ENERGY_BALL,ENERGY_BALL
LUDICOLO,ENERGY_BALL,ENERGY_BALL
LUDICOLO,FIRE_PUNCH,FIRE_PUNCH
LUDICOLO,FLASH,FLASH
LUDICOLO,GIGA_DRAIN,GIGA_DRAIN
LUDICOLO,GIGA_DRAIN,GIGA_DRAIN
LUDICOLO,GIGA_IMPACT,GIGA_IMPACT
LUDICOLO,HAIL,HAIL
LUDICOLO,HIDDEN_POWER,HIDDEN_POWER
LUDICOLO,HYDRO_PUMP,HYDRO_PUMP
LUDICOLO,HYDRO_PUMP,HYDRO_PUMP
LUDICOLO,HYPER_BEAM,HYPER_BEAM
LUDICOLO,HYPER_VOICE,HYPER_VOICE
LUDICOLO,ICE_BEAM,ICE_BEAM
LUDICOLO,ICE_PUNCH,ICE_PUNCH
LUDICOLO,RAIN_DANCE,RAIN_DANCE
LUDICOLO,RAIN_DANCE,RAIN_DANCE
LUDICOLO,RETURN,RETURN
LUDICOLO,SLEEP_TALK,SLEEP_TALK
LUDICOLO,STRENGTH,STRENGTH
LUDICOLO,SUBSTITUTE,SUBSTITUTE
LUDICOLO,SUNNY_DAY,SUNNY_DAY
LUDICOLO,SURF,SURF
LUDICOLO,TOXIC,TOXIC
LUDICOLO,WATER_PULSE,WATER_PULSE
LUDICOLO,WATERFALL,WATERFALL
LUDICOLO,WHIRLPOOL,WHIRLPOOL
LUDICOLO,ZEN_HEADBUTT,ZEN_HEADBUTT
LUDICOLO,ZEN_HEADBUTT,ZEN_HEADBUTT
LUMINEON,BLIZZARD,BLIZZARD
LUMINEON,FLASH,FLASH
LUMINEON,GIGA_IMPACT,GIGA_IMPACT
LUMINEON,HAIL,HAIL
LUMINEON,HIDDEN_POWER,HIDDEN_POWER
LUMINEON,HYPER_BEAM,HYPER_BEAM
LUMINEON,ICE_BEAM,ICE_BEAM
LUMINEON,RAIN_DANCE,RAIN_DANCE
LUMINEON,RAIN_DANCE,RAIN_DANCE
LUMINEON,RETURN,RETURN
LUMINEON,SIGNAL_BEAM,SIGNAL_BEAM
LUMINEON,SLEEP_TALK,SLEEP_TALK
LUMINEON,SUBSTITUTE,SUBSTITUTE
LUMINEON,SURF,SURF
LUMINEON,THUNDERPUNCH,THUNDERPUNCH
LUMINEON,TOXIC,TOXIC
LUMINEON,WATER_PULSE,WATER_PULSE
LUMINEON,WATER_PULSE,WATER_PULSE
LUMINEON,WATERFALL,WATERFALL
LUMINEON,WHIRLPOOL,WHIRLPOOL
LUMINEON,WHIRLPOOL,WHIRLPOOL
LURANTIS,ENERGY_BALL,ENERGY_BALL
LURANTIS,GIGA_DRAIN,GIGA_DRAIN
LURANTIS,GIGA_IMPACT,GIGA_IMPACT
LURANTIS,HIDDEN_POWER,HIDDEN_POWER
LURANTIS,HYPER_BEAM,HYPER_BEAM
LURANTIS,NIGHT_SLASH,NIGHT_SLASH
LURANTIS,POISON_JAB,POISON_JAB
LURANTIS,RETURN,RETURN
LURANTIS,SLEEP_TALK,SLEEP_TALK
LURANTIS,SOLARBEAM,SOLARBEAM
LURANTIS,SUBSTITUTE,SUBSTITUTE
LURANTIS,SUNNY_DAY,SUNNY_DAY
LURANTIS,SUNNY_DAY,SUNNY_DAY
LURANTIS,TOXIC,TOXIC
LUXIO,FLASH,FLASH
LUXIO,HIDDEN_POWER,HIDDEN_POWER
LUXIO,PLAY_ROUGH,PLAY_ROUGH
LUXIO,RAIN_DANCE,RAIN_DANCE
LUXIO,RETURN,RETURN
LUXIO,SHOCK_WAVE,SHOCK_WAVE
LUXIO,SLEEP_TALK,SLEEP_TALK
LUXIO,STRENGTH,STRENGTH
LUXIO,SUBSTITUTE,SUBSTITUTE
LUXIO,SWIFT,SWIFT
LUXIO,THUNDER,THUNDER
LUXIO,THUNDERBOLT,THUNDERBOLT
LUXIO,TOXIC,TOXIC
LUXRAY,FLASH,FLASH
LUXRAY,GIGA_IMPACT,GIGA_IMPACT
LUXRAY,HIDDEN_POWER,HIDDEN_POWER
LUXRAY,HYPER_BEAM,HYPER_BEAM
LUXRAY,PLAY_ROUGH,PLAY_ROUGH
LUXRAY,RAIN_DANCE,RAIN_DANCE
LUXRAY,RETURN,RETURN
LUXRAY,SHOCK_WAVE,SHOCK_WAVE
LUXRAY,SLEEP_TALK,SLEEP_TALK
LUXRAY,STRENGTH,STRENGTH
LUXRAY,SUBSTITUTE,SUBSTITUTE
LUXRAY,SWIFT,SWIFT
LUXRAY,THUNDER,THUNDER
LUXRAY,THUNDERBOLT,THUNDERBOLT
LUXRAY,TOXIC,TOXIC
LUXWAN,NIGHT_SLASH,NIGHT_SLASH
LUXWAN,STRENGTH,STRENGTH
LYCANROC_DUSK,BITE,BITE
LYCANROC_DUSK,ROCK_SLIDE,ROCK_SLIDE
LYCANROC_MIDDAY,BITE,BITE
LYCANROC_MIDDAY,ROCK_SLIDE,ROCK_SLIDE
LYCANROC_MIDNIGHT,BITE,BITE
LYCANROC_MIDNIGHT,ROCK_SLIDE,ROCK_SLIDE
LYCANROC-DUSK,GIGA_IMPACT,GIGA_IMPACT
LYCANROC-DUSK,HIDDEN_POWER,HIDDEN_POWER
LYCANROC-DUSK,HYPER_VOICE,HYPER_VOICE
LYCANROC-DUSK,IRON_HEAD,IRON_HEAD
LYCANROC-DUSK,PLAY_ROUGH,PLAY_ROUGH
LYCANROC-DUSK,RETURN,RETURN
LYCANROC-DUSK,ROCK_SLIDE,ROCK_SLIDE
LYCANROC-DUSK,SANDSTORM,SANDSTORM
LYCANROC-DUSK,SLEEP_TALK,SLEEP_TALK
LYCANROC-DUSK,SUBSTITUTE,SUBSTITUTE
LYCANROC-DUSK,TOXIC,TOXIC
LYCANROC-DUSK,ZEN_HEADBUTT,ZEN_HEADBUTT
LYCANROC-MIDDAY,GIGA_IMPACT,GIGA_IMPACT
LYCANROC-MIDDAY,HIDDEN_POWER,HIDDEN_POWER
LYCANROC-MIDDAY,HYPER_VOICE,HYPER_VOICE
LYCANROC-MIDDAY,IRON_HEAD,IRON_HEAD
LYCANROC-MIDDAY,PLAY_ROUGH,PLAY_ROUGH
LYCANROC-MIDDAY,RETURN,RETURN
LYCANROC-MIDDAY,ROCK_SLIDE,ROCK_SLIDE
LYCANROC-MIDDAY,SANDSTORM,SANDSTORM
LYCANROC-MIDDAY,SLEEP_TALK,SLEEP_TALK
LYCANROC-MIDDAY,SUBSTITUTE,SUBSTITUTE
LYCANROC-MIDDAY,SWIFT,SWIFT
LYCANROC-MIDDAY,TOXIC,TOXIC
LYCANROC-MIDDAY,ZEN_HEADBUTT,ZEN_HEADBUTT
LYCANROC-MIDNIGHT,FIRE_PUNCH,FIRE_PUNCH
LYCANROC-MIDNIGHT,GIGA_IMPACT,GIGA_IMPACT
LYCANROC-MIDNIGHT,HIDDEN_POWER,HIDDEN_POWER
LYCANROC-MIDNIGHT,HYPER_VOICE,HYPER_VOICE
LYCANROC-MIDNIGHT,IRON_HEAD,IRON_HEAD
LYCANROC-MIDNIGHT,PLAY_ROUGH,PLAY_ROUGH
LYCANROC-MIDNIGHT,RETURN,RETURN
LYCANROC-MIDNIGHT,ROCK_SLIDE,ROCK_SLIDE
LYCANROC-MIDNIGHT,SANDSTORM,SANDSTORM
LYCANROC-MIDNIGHT,SLEEP_TALK,SLEEP_TALK
LYCANROC-MIDNIGHT,SUBSTITUTE,SUBSTITUTE
LYCANROC-MIDNIGHT,TOXIC,TOXIC
LYCANROC-MIDNIGHT,ZEN_HEADBUTT,ZEN_HEADBUTT
M_BLOCK,EARTHQUAKE,EARTHQUAKE
M_BLOCK,HYPER_BEAM,HYPER_BEAM
MAKUHITA,DIG,DIG
MAKUHITA,EARTHQUAKE,EARTHQUAKE
MAKUHITA,HIDDEN_POWER,HIDDEN_POWER
MAKUHITA,IRON_HEAD,IRON_HEAD
MAKUHITA,POISON_JAB,POISON_JAB
MAKUHITA,RAIN_DANCE,RAIN_DANCE
MAKUHITA,RETURN,RETURN
MAKUHITA,ROCK_SLIDE,ROCK_SLIDE
MAKUHITA,SLEEP_TALK,SLEEP_TALK
MAKUHITA,STRENGTH,STRENGTH
MAKUHITA,SUBMISSION,SUBMISSION
MAKUHITA,SUBSTITUTE,SUBSTITUTE
MAKUHITA,SUNNY_DAY,SUNNY_DAY
MAKUHITA,SURF,SURF
MAKUHITA,TOXIC,TOXIC
MAKUHITA,WHIRLPOOL,WHIRLPOOL
MAMOSWINE,BLIZZARD,BLIZZARD
MAMOSWINE,BLIZZARD,BLIZZARD
MAMOSWINE,BODY_SLAM,BODY_SLAM
MAMOSWINE,DIG,DIG
MAMOSWINE,EARTHQUAKE,EARTHQUAKE
MAMOSWINE,EARTHQUAKE,EARTHQUAKE
MAMOSWINE,GIGA_IMPACT,GIGA_IMPACT
MAMOSWINE,HAIL,HAIL
MAMOSWINE,HAIL,HAIL
MAMOSWINE,HIDDEN_POWER,HIDDEN_POWER
MAMOSWINE,HYPER_BEAM,HYPER_BEAM
MAMOSWINE,ICE_BEAM,ICE_BEAM
MAMOSWINE,IRON_HEAD,IRON_HEAD
MAMOSWINE,RAIN_DANCE,RAIN_DANCE
MAMOSWINE,RETURN,RETURN
MAMOSWINE,ROCK_SLIDE,ROCK_SLIDE
MAMOSWINE,SANDSTORM,SANDSTORM
MAMOSWINE,SLEEP_TALK,SLEEP_TALK
MAMOSWINE,STRENGTH,STRENGTH
MAMOSWINE,SUBSTITUTE,SUBSTITUTE
MAMOSWINE,TOXIC,TOXIC
MAREANIE,BITE,BITE
MAREANIE,BLIZZARD,BLIZZARD
MAREANIE,HAIL,HAIL
MAREANIE,HIDDEN_POWER,HIDDEN_POWER
MAREANIE,HYDRO_PUMP,HYDRO_PUMP
MAREANIE,ICE_BEAM,ICE_BEAM
MAREANIE,POISON_JAB,POISON_JAB
MAREANIE,POISON_JAB,POISON_JAB
MAREANIE,RAIN_DANCE,RAIN_DANCE
MAREANIE,RETURN,RETURN
MAREANIE,SLEEP_TALK,SLEEP_TALK
MAREANIE,SUBSTITUTE,SUBSTITUTE
MAREANIE,SURF,SURF
MAREANIE,TOXIC,TOXIC
MAREANIE,TOXIC,TOXIC
MAWILE,BITE,BITE
MAWILE,BODY_SLAM,BODY_SLAM
MAWILE,DARK_PULSE,DARK_PULSE
MAWILE,FIRE_BLAST,FIRE_BLAST
MAWILE,FLAMETHROWER,FLAMETHROWER
MAWILE,GIGA_IMPACT,GIGA_IMPACT
MAWILE,HIDDEN_POWER,HIDDEN_POWER
MAWILE,HYPER_BEAM,HYPER_BEAM
MAWILE,ICE_BEAM,ICE_BEAM
MAWILE,ICE_PUNCH,ICE_PUNCH
MAWILE,IRON_HEAD,IRON_HEAD
MAWILE,IRON_HEAD,IRON_HEAD
MAWILE,PLAY_ROUGH,PLAY_ROUGH
MAWILE,PLAY_ROUGH,PLAY_ROUGH
MAWILE,RAIN_DANCE,RAIN_DANCE
MAWILE,RETURN,RETURN
MAWILE,ROCK_SLIDE,ROCK_SLIDE
MAWILE,SANDSTORM,SANDSTORM
MAWILE,SHADOW_BALL,SHADOW_BALL
MAWILE,SLEEP_TALK,SLEEP_TALK
MAWILE,STRENGTH,STRENGTH
MAWILE,SUBSTITUTE,SUBSTITUTE
MAWILE,SUNNY_DAY,SUNNY_DAY
MAWILE,TOXIC,TOXIC
MAWILE-MEGA,DARK_PULSE,DARK_PULSE
MAWILE-MEGA,FIRE_BLAST,FIRE_BLAST
MAWILE-MEGA,FLAMETHROWER,FLAMETHROWER
MAWILE-MEGA,GIGA_IMPACT,GIGA_IMPACT
MAWILE-MEGA,HIDDEN_POWER,HIDDEN_POWER
MAWILE-MEGA,HYPER_BEAM,HYPER_BEAM
MAWILE-MEGA,ICE_BEAM,ICE_BEAM
MAWILE-MEGA,RAIN_DANCE,RAIN_DANCE
MAWILE-MEGA,RETURN,RETURN
MAWILE-MEGA,ROCK_SLIDE,ROCK_SLIDE
MAWILE-MEGA,SANDSTORM,SANDSTORM
MAWILE-MEGA,SHADOW_BALL,SHADOW_BALL
MAWILE-MEGA,SLEEP_TALK,SLEEP_TALK
MAWILE-MEGA,STRENGTH,STRENGTH
MAWILE-MEGA,SUBSTITUTE,SUBSTITUTE
MAWILE-MEGA,SUNNY_DAY,SUNNY_DAY
MAWILE-MEGA,TOXIC,TOXIC
MEGA_GENGAR,DARK_PULSE,DARK_PULSE
MEGA_GENGAR,OMINOUS_WIND,OMINOUS_WIND
MEGA_GENGAR,SHADOW_BALL,SHADOW_BALL
MEGA_GENGAR,TOXIC,TOXIC
MEGA_MAWILE,BITE,BITE
MEGA_MAWILE,IRON_HEAD,IRON_HEAD
MEGA_MAWILE,PLAY_ROUGH,PLAY_ROUGH
MEOWSTIC_F,PSYBEAM,PSYBEAM
MEOWSTIC_F,PSYCHIC_M,PSYCHIC_M
MEOWSTIC_F,SHADOW_BALL,SHADOW_BALL
MEOWSTIC_F,SIGNAL_BEAM,SIGNAL_BEAM
MEOWSTIC_M,PSYBEAM,PSYBEAM
MEOWSTIC_M,PSYCHIC_M,PSYCHIC_M
MEOWSTIC-FEMALE,CALM_MIND,CALM_MIND
MEOWSTIC-FEMALE,CUT,CUT
MEOWSTIC-FEMALE,DARK_PULSE,DARK_PULSE
MEOWSTIC-FEMALE,DIG,DIG
MEOWSTIC-FEMALE,ENERGY_BALL,ENERGY_BALL
MEOWSTIC-FEMALE,FLASH,FLASH
MEOWSTIC-FEMALE,GIGA_IMPACT,GIGA_IMPACT
MEOWSTIC-FEMALE,HIDDEN_POWER,HIDDEN_POWER
MEOWSTIC-FEMALE,HYPER_BEAM,HYPER_BEAM
MEOWSTIC-FEMALE,PLAY_ROUGH,PLAY_ROUGH
MEOWSTIC-FEMALE,PSYCHIC_M,PSYCHIC_M
MEOWSTIC-FEMALE,RAIN_DANCE,RAIN_DANCE
MEOWSTIC-FEMALE,RETURN,RETURN
MEOWSTIC-FEMALE,SHADOW_BALL,SHADOW_BALL
MEOWSTIC-FEMALE,SLEEP_TALK,SLEEP_TALK
MEOWSTIC-FEMALE,SUBSTITUTE,SUBSTITUTE
MEOWSTIC-FEMALE,SUNNY_DAY,SUNNY_DAY
MEOWSTIC-FEMALE,SWIFT,SWIFT
MEOWSTIC-FEMALE,THUNDERBOLT,THUNDERBOLT
MEOWSTIC-FEMALE,TOXIC,TOXIC
MEOWSTIC-FEMALE,ZEN_HEADBUTT,ZEN_HEADBUTT
MEOWSTIC-MALE,CALM_MIND,CALM_MIND
MEOWSTIC-MALE,CUT,CUT
MEOWSTIC-MALE,DARK_PULSE,DARK_PULSE
MEOWSTIC-MALE,DIG,DIG
MEOWSTIC-MALE,ENERGY_BALL,ENERGY_BALL
MEOWSTIC-MALE,FLASH,FLASH
MEOWSTIC-MALE,GIGA_IMPACT,GIGA_IMPACT
MEOWSTIC-MALE,HIDDEN_POWER,HIDDEN_POWER
MEOWSTIC-MALE,HYPER_BEAM,HYPER_BEAM
MEOWSTIC-MALE,PLAY_ROUGH,PLAY_ROUGH
MEOWSTIC-MALE,PSYCHIC_M,PSYCHIC_M
MEOWSTIC-MALE,RAIN_DANCE,RAIN_DANCE
MEOWSTIC-MALE,RETURN,RETURN
MEOWSTIC-MALE,SHADOW_BALL,SHADOW_BALL
MEOWSTIC-MALE,SLEEP_TALK,SLEEP_TALK
MEOWSTIC-MALE,SUBSTITUTE,SUBSTITUTE
MEOWSTIC-MALE,SUNNY_DAY,SUNNY_DAY
MEOWSTIC-MALE,SWIFT,SWIFT
MEOWSTIC-MALE,THUNDERBOLT,THUNDERBOLT
MEOWSTIC-MALE,TOXIC,TOXIC
MEOWSTIC-MALE,ZEN_HEADBUTT,ZEN_HEADBUTT
MEOWTH,BITE,BITE
MEOWTH,BODY_SLAM,BODY_SLAM
MEOWTH,CUT,CUT
MEOWTH,DARK_PULSE,DARK_PULSE
MEOWTH,DIG,DIG
MEOWTH,DOUBLE_EDGE,DOUBLE_EDGE
MEOWTH,FLASH,FLASH
MEOWTH,HEADBUTT,HEADBUTT
MEOWTH,HIDDEN_POWER,HIDDEN_POWER
MEOWTH,HYPER_VOICE,HYPER_VOICE
MEOWTH,NIGHT_SLASH,NIGHT_SLASH
MEOWTH,PLAY_ROUGH,PLAY_ROUGH
MEOWTH,PLAY_ROUGH,PLAY_ROUGH
MEOWTH,RAIN_DANCE,RAIN_DANCE
MEOWTH,RETURN,RETURN
MEOWTH,SHADOW_BALL,SHADOW_BALL
MEOWTH,SHOCK_WAVE,SHOCK_WAVE
MEOWTH,SLEEP_TALK,SLEEP_TALK
MEOWTH,SUBSTITUTE,SUBSTITUTE
MEOWTH,SUNNY_DAY,SUNNY_DAY
MEOWTH,SWIFT,SWIFT
MEOWTH,THUNDER,THUNDER
MEOWTH,THUNDERBOLT,THUNDERBOLT
MEOWTH,TOXIC,TOXIC
MEOWTH,WATER_PULSE,WATER_PULSE
MEOWTH,ZEN_HEADBUTT,ZEN_HEADBUTT
METAGROSS,BODY_SLAM,BODY_SLAM
METAGROSS,CUT,CUT
METAGROSS,EARTHQUAKE,EARTHQUAKE
METAGROSS,FLASH,FLASH
METAGROSS,GIGA_IMPACT,GIGA_IMPACT
METAGROSS,HIDDEN_POWER,HIDDEN_POWER
